Payment_ID,Claim_ID,Payment_Date,Payment_Amount,Payment_Status,Payment_Mode
PAY00006641,CLM0009284,2024-03-22,4614.69,Completed,Bank Transfer
PAY00006642,CLM0009286,2023-09-04,37205.87,Pending,Bank Transfer
PAY00006643,CLM0009287,2023-12-06,12652.7,Completed,Bank Transfer
PAY00006644,CLM0009288,2023-03-08,29593.05,Completed,Bank Transfer
PAY00006645,CLM0009289,2023-12-31,11844.48,Completed,Bank Transfer
PAY00006646,CLM0009290,2023-11-20,33617.99,Completed,Bank Transfer
PAY00006647,CLM0009291,2022-11-05,6502.76,Completed,Bank Transfer
PAY00006648,CLM0009291,2022-11-05,5491.88,Pending,Bank Transfer
PAY00006649,CLM0009292,2025-01-14,11003.83,Completed,Bank Transfer
PAY00006650,CLM0009294,2023-02-10,5811.12,Pending,Bank Transfer
PAY00006651,CLM0009294,2023-02-10,11569.58,Completed,Bank Transfer
PAY00006652,CLM0009295,2025-12-09,22602.34,Completed,Bank Transfer
PAY00006653,CLM0009296,2023-03-02,10576.63,Completed,Online
PAY00006654,CLM0009298,2024-09-02,32009.96,Completed,Online
PAY00006655,CLM0009299,2022-06-27,67160.22,Completed,Online
PAY00006656,CLM0009299,2022-06-27,66352.32,Completed,Bank Transfer
PAY00006657,CLM0009300,2025-05-30,53858.03,Completed,Online
PAY00006658,CLM0009301,2024-02-12,7368.36,Completed,Bank Transfer
PAY00006659,CLM0009302,2022-10-25,44174.19,Completed,Bank Transfer
PAY00006660,CLM0009303,2025-01-16,20533.83,Completed,Bank Transfer
PAY00006661,CLM0009306,2022-11-20,17105.97,Pending,Bank Transfer
PAY00006662,CLM0009308,2024-05-17,17982.37,Completed,Bank Transfer
PAY00006663,CLM0009309,2022-04-25,3799.51,Completed,Bank Transfer
PAY00006664,CLM0009309,2022-04-25,8126.58,Completed,Online
PAY00006665,CLM0009311,2022-07-29,32239.23,Completed,Online
PAY00006666,CLM0009313,2025-06-24,1589.64,Completed,Bank Transfer
PAY00006667,CLM0009314,2024-05-26,25602.7,Completed,Online
PAY00006668,CLM0009318,2022-05-15,76148.21,Completed,Bank Transfer
PAY00006669,CLM0009320,2024-02-01,10162.52,Pending,Bank Transfer
PAY00006670,CLM0009329,2022-03-30,59075.26,Completed,Online
PAY00006671,CLM0009332,2023-09-05,888.58,Completed,Online
PAY00006672,CLM0009332,2023-09-05,7266.77,Completed,Bank Transfer
PAY00006673,CLM0009338,2024-05-14,28715.09,Completed,Bank Transfer
PAY00006674,CLM0009338,2024-05-14,9115.84,Pending,Bank Transfer
PAY00006675,CLM0009341,2023-12-19,6115.11,Completed,Bank Transfer
PAY00006676,CLM0009344,2022-10-26,30495.82,Completed,Bank Transfer
PAY00006677,CLM0009346,2024-06-15,36843.99,Completed,Bank Transfer
PAY00006678,CLM0009346,2024-06-15,2026.16,Completed,Bank Transfer
PAY00006679,CLM0009347,2024-02-20,4319.33,Completed,Bank Transfer
PAY00006680,CLM0009347,2024-02-20,31813.34,Completed,Bank Transfer
PAY00006681,CLM0009349,2023-04-12,10274.53,Completed,Cheque
PAY00006682,CLM0009351,2022-06-10,6237.43,Completed,Cheque
PAY00006683,CLM0009352,2023-02-20,39133.37,Pending,Bank Transfer
PAY00006684,CLM0009353,2024-10-25,7087.34,Completed,Bank Transfer
PAY00006685,CLM0009355,2023-09-06,3015.87,Completed,Bank Transfer
PAY00006686,CLM0009355,2023-09-06,4326.82,Completed,Online
PAY00006687,CLM0009356,2024-12-03,2537.69,Completed,Bank Transfer
PAY00006688,CLM0009356,2024-12-03,7750.86,Completed,Bank Transfer
PAY00006689,CLM0009357,2022-02-11,3260.31,Completed,Cheque
PAY00006690,CLM0009357,2022-02-11,3344.65,Completed,Bank Transfer
PAY00006691,CLM0009359,2024-02-21,28527.93,Completed,Bank Transfer
PAY00006692,CLM0009360,2024-09-16,6491.17,Pending,Bank Transfer
PAY00006693,CLM0009360,2024-09-16,13491.61,Completed,Bank Transfer
PAY00006694,CLM0009362,2022-10-26,5350.4,Completed,Bank Transfer
PAY00006695,CLM0009366,2024-06-26,8570.53,Pending,Bank Transfer
PAY00006696,CLM0009366,2024-06-26,2645.59,Completed,Bank Transfer
PAY00006697,CLM0009367,2025-01-03,9762.81,Completed,Bank Transfer
PAY00006698,CLM0009368,2024-10-23,7577.08,Pending,Bank Transfer
PAY00006699,CLM0009369,2023-10-02,19886.66,Completed,Bank Transfer
PAY00006700,CLM0009372,2023-09-21,10000.25,Completed,Online
PAY00006701,CLM0009373,2022-06-16,19990.29,Completed,Online
PAY00006702,CLM0009374,2024-01-03,595.96,Completed,Bank Transfer
PAY00006703,CLM0009374,2024-01-03,5355.56,Completed,Online
PAY00006704,CLM0009375,2023-01-21,10646.43,Completed,Bank Transfer
PAY00006705,CLM0009376,2022-04-11,6588.85,Completed,Bank Transfer
PAY00006706,CLM0009378,2024-04-08,7574.7,Pending,Bank Transfer
PAY00006707,CLM0009378,2024-04-08,13816.29,Completed,Bank Transfer
PAY00006708,CLM0009379,2024-11-13,1014.38,Completed,Online
PAY00006709,CLM0009379,2024-11-13,3649.74,Completed,Bank Transfer
PAY00006710,CLM0009380,2026-03-01,11472.6,Completed,Bank Transfer
PAY00006711,CLM0009380,2026-03-01,6941.43,Completed,Bank Transfer
PAY00006712,CLM0009381,2025-03-02,79122.9,Completed,Bank Transfer
PAY00006713,CLM0009382,2023-09-10,30346.77,Completed,Bank Transfer
PAY00006714,CLM0009383,2025-06-17,21399.16,Completed,Bank Transfer
PAY00006715,CLM0009384,2024-07-09,7806.01,Completed,Online
PAY00006716,CLM0009385,2024-05-01,16900.33,Completed,Bank Transfer
PAY00006717,CLM0009387,2025-02-21,3067.71,Completed,Cheque
PAY00006718,CLM0009388,2023-10-10,11327.76,Completed,Bank Transfer
PAY00006719,CLM0009390,2022-10-05,13697.19,Completed,Online
PAY00006720,CLM0009391,2025-01-12,123268.33,Completed,Online
PAY00006721,CLM0009392,2022-11-06,30074.98,Completed,Bank Transfer
PAY00006722,CLM0009393,2022-10-29,39542.95,Completed,Bank Transfer
PAY00006723,CLM0009394,2025-09-09,6368.84,Completed,Bank Transfer
PAY00006724,CLM0009394,2025-09-09,12551.35,Completed,Bank Transfer
PAY00006725,CLM0009396,2024-09-14,33658.59,Completed,Bank Transfer
PAY00006726,CLM0009397,2024-01-24,19455.36,Completed,Bank Transfer
PAY00006727,CLM0009398,2023-01-13,8731.44,Pending,Cheque
PAY00006728,CLM0009399,2022-01-07,41311.8,Completed,Cheque
PAY00006729,CLM0009401,2024-12-23,17.24,Completed,Cheque
PAY00006730,CLM0009401,2024-12-23,4574.3,Completed,Bank Transfer
PAY00006731,CLM0009402,2023-01-20,6063.89,Completed,Cheque
PAY00006732,CLM0009405,2025-05-03,27088.74,Completed,Bank Transfer
PAY00006733,CLM0009411,2024-12-16,28039.55,Completed,Online
PAY00006734,CLM0009413,2024-02-20,121698.78,Completed,Cheque
PAY00006735,CLM0009414,2025-12-21,14309.21,Completed,Bank Transfer
PAY00006736,CLM0009414,2025-12-21,7249.78,Completed,Bank Transfer
PAY00006737,CLM0009415,2024-11-08,21135.47,Completed,Online
PAY00006738,CLM0009415,2024-11-08,32399.14,Completed,Bank Transfer
PAY00006739,CLM0009417,2024-11-02,5125.36,Completed,Online
PAY00006740,CLM0009417,2024-11-02,515.45,Completed,Bank Transfer
PAY00006741,CLM0009419,2025-03-17,47674.87,Completed,Bank Transfer
PAY00006742,CLM0009426,2024-04-19,1837.78,Completed,Bank Transfer
PAY00006743,CLM0009426,2024-04-19,4800.82,Completed,Bank Transfer
PAY00006744,CLM0009428,2023-09-24,14980.57,Pending,Online
PAY00006745,CLM0009429,2023-05-28,25596.2,Pending,Bank Transfer
PAY00006746,CLM0009430,2025-11-28,2686.96,Completed,Online
PAY00006747,CLM0009432,2022-05-23,7616.55,Completed,Bank Transfer
PAY00006748,CLM0009432,2022-05-23,768.58,Completed,Bank Transfer
PAY00006749,CLM0009433,2023-08-16,14862.81,Completed,Bank Transfer
PAY00006750,CLM0009433,2023-08-16,2508.49,Completed,Online
PAY00006751,CLM0009434,2025-01-31,40219.07,Completed,Bank Transfer
PAY00006752,CLM0009436,2022-05-13,8943.52,Completed,Bank Transfer
PAY00006753,CLM0009438,2024-10-11,4583.77,Completed,Bank Transfer
PAY00006754,CLM0009438,2024-10-11,457.35,Pending,Online
PAY00006755,CLM0009440,2023-09-10,8228.09,Completed,Bank Transfer
PAY00006756,CLM0009441,2025-11-17,70104.2,Completed,Bank Transfer
PAY00006757,CLM0009442,2025-06-08,29135.17,Completed,Cheque
PAY00006758,CLM0009445,2024-07-28,33317.42,Completed,Online
PAY00006759,CLM0009447,2023-12-03,17833.85,Completed,Bank Transfer
PAY00006760,CLM0009448,2025-10-29,66025.4,Completed,Online
PAY00006761,CLM0009449,2024-09-19,8463.59,Completed,Bank Transfer
PAY00006762,CLM0009451,2025-12-15,13214.91,Completed,Cheque
PAY00006763,CLM0009451,2025-12-15,18718.23,Completed,Cheque
PAY00006764,CLM0009452,2025-03-15,14424.81,Completed,Bank Transfer
PAY00006765,CLM0009453,2024-04-03,21157.65,Completed,Online
PAY00006766,CLM0009454,2023-06-15,53914.83,Completed,Bank Transfer
PAY00006767,CLM0009455,2024-11-26,18319.99,Completed,Online
PAY00006768,CLM0009456,2025-04-17,4926.98,Completed,Bank Transfer
PAY00006769,CLM0009456,2025-04-17,5678.17,Completed,Bank Transfer
PAY00006770,CLM0009458,2024-04-19,20268.46,Completed,Bank Transfer
PAY00006771,CLM0009459,2024-11-22,14907.31,Completed,Bank Transfer
PAY00006772,CLM0009461,2023-06-03,4379.35,Completed,Cheque
PAY00006773,CLM0009464,2023-09-02,1206.87,Completed,Bank Transfer
PAY00006774,CLM0009464,2023-09-02,5174.59,Completed,Bank Transfer
PAY00006775,CLM0009467,2024-02-25,3887.79,Completed,Bank Transfer
PAY00006776,CLM0009467,2024-02-25,10099.02,Completed,Bank Transfer
PAY00006777,CLM0009468,2025-10-25,47495.38,Completed,Cheque
PAY00006778,CLM0009469,2022-06-28,55162.38,Completed,Bank Transfer
PAY00006779,CLM0009470,2022-12-29,2885.34,Completed,Bank Transfer
PAY00006780,CLM0009474,2025-12-03,6172.49,Completed,Bank Transfer
PAY00006781,CLM0009474,2025-12-03,1243.46,Completed,Bank Transfer
PAY00006782,CLM0009477,2022-06-08,116767.84,Completed,Online
PAY00006783,CLM0009478,2024-12-21,33918.63,Completed,Bank Transfer
PAY00006784,CLM0009479,2023-11-07,8939.26,Completed,Online
PAY00006785,CLM0009482,2022-12-15,10327.42,Completed,Online
PAY00006786,CLM0009483,2024-09-12,9565.98,Completed,Bank Transfer
PAY00006787,CLM0009483,2024-09-12,256.09,Completed,Bank Transfer
PAY00006788,CLM0009486,2024-12-24,4249.99,Completed,Online
PAY00006789,CLM0009486,2024-12-24,766.49,Completed,Bank Transfer
PAY00006790,CLM0009487,2022-07-28,34496.72,Completed,Online
PAY00006791,CLM0009489,2023-02-06,6526.14,Completed,Bank Transfer
PAY00006792,CLM0009489,2023-02-06,7941.17,Completed,Bank Transfer
PAY00006793,CLM0009490,2023-10-22,6219.9,Completed,Cheque
PAY00006794,CLM0009491,2024-08-10,27343.14,Completed,Online
PAY00006795,CLM0009494,2025-09-23,12027.76,Completed,Bank Transfer
PAY00006796,CLM0009495,2026-12-02,15419.72,Completed,Online
PAY00006797,CLM0009496,2024-12-10,91538.56,Completed,Bank Transfer
PAY00006798,CLM0009497,2022-12-31,28666.85,Completed,Online
PAY00006799,CLM0009497,2022-12-31,14474.32,Completed,Bank Transfer
PAY00006800,CLM0009499,2024-12-28,6927.3,Completed,Bank Transfer
PAY00006801,CLM0009500,2023-01-07,47517.8,Completed,Bank Transfer
PAY00006802,CLM0009501,2023-08-12,15094.86,Completed,Online
PAY00006803,CLM0009503,2023-12-28,13613.25,Completed,Bank Transfer
PAY00006804,CLM0009504,2024-05-25,15462.62,Completed,Cheque
PAY00006805,CLM0009505,2022-08-18,1850.57,Completed,Bank Transfer
PAY00006806,CLM0009505,2022-08-18,4615.47,Completed,Bank Transfer
PAY00006807,CLM0009506,2025-06-16,19278.81,Completed,Bank Transfer
PAY00006808,CLM0009508,2024-06-02,73573.07,Completed,Bank Transfer
PAY00006809,CLM0009509,2023-10-05,13502.45,Completed,Cheque
PAY00006810,CLM0009513,2024-09-14,1225.14,Completed,Bank Transfer
PAY00006811,CLM0009518,2023-04-04,3917.46,Completed,Bank Transfer
PAY00006812,CLM0009520,2022-04-28,4579.43,Completed,Online
PAY00006813,CLM0009520,2022-04-28,5154.36,Completed,Bank Transfer
PAY00006814,CLM0009523,2025-10-09,2691.15,Completed,Bank Transfer
PAY00006815,CLM0009523,2025-10-09,8653.25,Completed,Bank Transfer
PAY00006816,CLM0009525,2025-07-26,27371.67,Completed,Online
PAY00006817,CLM0009526,2024-04-23,2376.96,Completed,Bank Transfer
PAY00006818,CLM0009526,2024-04-23,4172.11,Completed,Online
PAY00006819,CLM0009527,2025-01-31,89964.88,Completed,Bank Transfer
PAY00006820,CLM0009531,2025-03-03,6144.11,Completed,Bank Transfer
PAY00006821,CLM0009531,2025-03-03,2688.29,Completed,Online
PAY00006822,CLM0009534,2025-01-14,18330.52,Completed,Bank Transfer
PAY00006823,CLM0009535,2023-05-13,19075.83,Completed,Bank Transfer
PAY00006824,CLM0009536,2024-09-06,3908.3,Pending,Online
PAY00006825,CLM0009538,2022-07-10,5375.8,Completed,Bank Transfer
PAY00006826,CLM0009539,2023-11-05,8570.2,Completed,Bank Transfer
PAY00006827,CLM0009540,2025-07-23,10160.29,Completed,Bank Transfer
PAY00006828,CLM0009540,2025-07-23,2033.45,Completed,Bank Transfer
PAY00006829,CLM0009541,2024-05-02,27773.03,Completed,Bank Transfer
PAY00006830,CLM0009541,2024-05-02,4627.11,Completed,Bank Transfer
PAY00006831,CLM0009544,2025-02-19,41754.69,Completed,Bank Transfer
PAY00006832,CLM0009545,2022-11-11,8529.03,Completed,Bank Transfer
PAY00006833,CLM0009546,2025-11-24,8019.43,Completed,Bank Transfer
PAY00006834,CLM0009548,2023-02-26,6233.67,Completed,Bank Transfer
PAY00006835,CLM0009548,2023-02-26,29167.4,Completed,Online
PAY00006836,CLM0009549,2025-08-07,30479.23,Completed,Bank Transfer
PAY00006837,CLM0009550,2025-05-20,3924.84,Completed,Online
PAY00006838,CLM0009551,2022-11-30,5746.76,Completed,Cheque
PAY00006839,CLM0009554,2023-02-07,23414.79,Completed,Online
PAY00006840,CLM0009556,2025-09-18,8047.53,Completed,Bank Transfer
PAY00006841,CLM0009556,2025-09-18,18013.31,Completed,Bank Transfer
PAY00006842,CLM0009557,2022-02-13,37070.39,Completed,Bank Transfer
PAY00006843,CLM0009560,2023-03-14,16262.47,Completed,Bank Transfer
PAY00006844,CLM0009561,2024-06-23,12532.41,Completed,Cheque
PAY00006845,CLM0009564,2023-10-07,8933.27,Completed,Bank Transfer
PAY00006846,CLM0009565,2023-03-22,23754.59,Pending,Bank Transfer
PAY00006847,CLM0009568,2022-10-14,6235.64,Completed,Bank Transfer
PAY00006848,CLM0009569,2022-10-15,11418.94,Completed,Bank Transfer
PAY00006849,CLM0009570,2023-04-02,41339.32,Completed,Bank Transfer
PAY00006850,CLM0009571,2022-10-10,16140,Completed,Bank Transfer
PAY00006851,CLM0009573,2024-06-09,4333.59,Completed,Cheque
PAY00006852,CLM0009573,2024-06-09,22240.33,Completed,Bank Transfer
PAY00006853,CLM0009574,2023-10-15,22098.33,Completed,Online
PAY00006854,CLM0009575,2025-05-21,10884.72,Completed,Bank Transfer
PAY00006855,CLM0009576,2025-05-08,17400.13,Completed,Bank Transfer
PAY00006856,CLM0009576,2025-05-08,3410.74,Completed,Bank Transfer
PAY00006857,CLM0009579,2026-02-03,19794.79,Completed,Bank Transfer
PAY00006858,CLM0009579,2026-02-03,6454.68,Completed,Bank Transfer
PAY00006859,CLM0009580,2024-10-13,17836.74,Completed,Cheque
PAY00006860,CLM0009580,2024-10-13,42841.44,Completed,Bank Transfer
PAY00006861,CLM0009581,2023-06-15,1754.2,Completed,Online
PAY00006862,CLM0009581,2023-06-15,5526.15,Completed,Bank Transfer
PAY00006863,CLM0009582,2023-10-27,28866.03,Completed,Bank Transfer
PAY00006864,CLM0009584,2023-10-04,15757.23,Completed,Bank Transfer
PAY00006865,CLM0009584,2023-10-04,9804.46,Completed,Bank Transfer
PAY00006866,CLM0009585,2022-07-21,5233.71,Completed,Bank Transfer
PAY00006867,CLM0009586,2025-06-19,27763.93,Completed,Bank Transfer
PAY00006868,CLM0009587,2025-11-28,55771.6,Completed,Bank Transfer
PAY00006869,CLM0009588,2023-12-11,76453.01,Completed,Bank Transfer
PAY00006870,CLM0009589,2023-11-07,28599.2,Completed,Online
PAY00006871,CLM0009590,2024-09-11,31033.82,Completed,Bank Transfer
PAY00006872,CLM0009591,2022-07-12,15092.54,Pending,Bank Transfer
PAY00006873,CLM0009592,2022-07-15,15589.52,Pending,Bank Transfer
PAY00006874,CLM0009592,2022-07-15,4379.75,Pending,Bank Transfer
PAY00006875,CLM0009594,2025-04-05,33878.82,Completed,Bank Transfer
PAY00006876,CLM0009595,2025-11-15,5087.71,Completed,Bank Transfer
PAY00006877,CLM0009596,2022-08-21,43444.36,Completed,Bank Transfer
PAY00006878,CLM0009597,2023-07-27,6107.51,Completed,Online
PAY00006879,CLM0009597,2023-07-27,3660.29,Completed,Bank Transfer
PAY00006880,CLM0009599,2024-02-18,42172.62,Completed,Bank Transfer
PAY00006881,CLM0009600,2025-07-17,17731.26,Completed,Bank Transfer
PAY00006882,CLM0009601,2022-11-25,10819.11,Completed,Bank Transfer
PAY00006883,CLM0009602,2025-03-23,3699.3,Pending,Bank Transfer
PAY00006884,CLM0009602,2025-03-23,1921.69,Completed,Bank Transfer
PAY00006885,CLM0009604,2023-05-24,24032.65,Completed,Bank Transfer
PAY00006886,CLM0009605,2026-05-01,8373.21,Completed,Cheque
PAY00006887,CLM0009607,2022-11-24,13432.5,Completed,Cheque
PAY00006888,CLM0009608,2022-06-20,26166.32,Completed,Bank Transfer
PAY00006889,CLM0009609,2022-09-24,6827.95,Completed,Bank Transfer
PAY00006890,CLM0009610,2022-07-25,29386.53,Completed,Online
PAY00006891,CLM0009610,2022-07-25,4713.99,Completed,Bank Transfer
PAY00006892,CLM0009616,2025-05-02,1442.86,Completed,Bank Transfer
PAY00006893,CLM0009617,2023-09-02,13670.32,Completed,Bank Transfer
PAY00006894,CLM0009618,2022-12-04,6349.03,Completed,Bank Transfer
PAY00006895,CLM0009618,2022-12-04,2658.91,Completed,Bank Transfer
PAY00006896,CLM0009621,2023-09-12,9.6,Completed,Bank Transfer
PAY00006897,CLM0009621,2023-09-12,9251.3,Completed,Bank Transfer
PAY00006898,CLM0009625,2024-03-19,4706.48,Completed,Cheque
PAY00006899,CLM0009625,2024-03-19,686.05,Completed,Bank Transfer
PAY00006900,CLM0009627,2025-01-02,19754.69,Completed,Bank Transfer
PAY00006901,CLM0009631,2023-07-28,34687.6,Completed,Bank Transfer
PAY00006902,CLM0009633,2025-04-28,47557.03,Completed,Bank Transfer
PAY00006903,CLM0009635,2024-09-14,13138.33,Pending,Online
PAY00006904,CLM0009636,2022-01-11,1314.1,Completed,Bank Transfer
PAY00006905,CLM0009636,2022-01-11,39000.48,Completed,Bank Transfer
PAY00006906,CLM0009637,2023-04-06,31688.79,Completed,Cheque
PAY00006907,CLM0009638,2023-08-15,3867.61,Completed,Online
PAY00006908,CLM0009642,2023-01-11,55700.22,Completed,Online
PAY00006909,CLM0009644,2025-09-24,50808.24,Completed,Cheque
PAY00006910,CLM0009645,2023-09-15,5688.47,Completed,Bank Transfer
PAY00006911,CLM0009645,2023-09-15,1407.51,Completed,Bank Transfer
PAY00006912,CLM0009647,2022-03-26,15751.71,Completed,Online
PAY00006913,CLM0009651,2023-06-12,38965.47,Completed,Online
PAY00006914,CLM0009652,2024-05-01,2334.34,Completed,Bank Transfer
PAY00006915,CLM0009653,2023-12-20,28808.15,Completed,Bank Transfer
PAY00006916,CLM0009654,2025-12-16,18294.98,Completed,Bank Transfer
PAY00006917,CLM0009654,2025-12-16,5418.55,Completed,Bank Transfer
PAY00006918,CLM0009655,2024-07-10,53273.78,Completed,Bank Transfer
PAY00006919,CLM0009656,2024-03-03,57944.59,Completed,Bank Transfer
PAY00006920,CLM0009657,2025-10-08,778.42,Completed,Cheque
PAY00006921,CLM0009657,2025-10-08,8788.71,Completed,Bank Transfer
PAY00006922,CLM0009658,2023-01-31,16443.52,Completed,Cheque
PAY00006923,CLM0009658,2023-01-31,20079.82,Completed,Bank Transfer
PAY00006924,CLM0009659,2022-05-29,27470.29,Completed,Bank Transfer
PAY00006925,CLM0009660,2024-04-02,28783.05,Completed,Bank Transfer
PAY00006926,CLM0009661,2025-12-05,11943.15,Completed,Bank Transfer
PAY00006927,CLM0009663,2022-05-05,10640.92,Pending,Bank Transfer
PAY00006928,CLM0009664,2025-07-25,18080.86,Completed,Online
PAY00006929,CLM0009664,2025-07-25,5819.38,Completed,Bank Transfer
PAY00006930,CLM0009668,2025-02-07,42546.66,Completed,Online
PAY00006931,CLM0009669,2024-11-25,26358.94,Completed,Cheque
PAY00006932,CLM0009672,2022-09-04,17327.65,Completed,Bank Transfer
PAY00006933,CLM0009675,2025-05-04,36672.39,Completed,Bank Transfer
PAY00006934,CLM0009676,2023-05-03,8027.93,Completed,Bank Transfer
PAY00006935,CLM0009676,2023-05-03,8731.68,Completed,Online
PAY00006936,CLM0009677,2024-03-21,80582.91,Completed,Cheque
PAY00006937,CLM0009678,2024-04-23,10078.25,Completed,Bank Transfer
PAY00006938,CLM0009680,2022-05-08,31181.07,Completed,Online
PAY00006939,CLM0009684,2025-04-12,11039.93,Completed,Bank Transfer
PAY00006940,CLM0009685,2025-08-21,15559.04,Pending,Bank Transfer
PAY00006941,CLM0009685,2025-08-21,10316.9,Completed,Bank Transfer
PAY00006942,CLM0009686,2022-12-21,52390.96,Completed,Bank Transfer
PAY00006943,CLM0009688,2023-08-05,67875.93,Completed,Bank Transfer
PAY00006944,CLM0009692,2022-05-05,10812.91,Completed,Bank Transfer
PAY00006945,CLM0009694,2025-06-30,19031.41,Completed,Cheque
PAY00006946,CLM0009696,2022-04-30,14128.57,Completed,Bank Transfer
PAY00006947,CLM0009696,2022-04-30,11652.71,Completed,Online
PAY00006948,CLM0009697,2022-04-20,12570.04,Completed,Bank Transfer
PAY00006949,CLM0009698,2025-05-01,28852.82,Completed,Online
PAY00006950,CLM0009701,2022-11-07,8112.16,Completed,Bank Transfer
