Policy_ID,Customer_ID,Product_ID,Agent_ID,Policy_Start_Date,Policy_End_Date,Premium_Amount,Sum_Assured,Policy_Status,Payment_Mode,Renewal_Status,Region_ID
POL0017863,C013752,P006,A0042,2024-09-15,2025-03-14,84148.16,1274005.07,Expired,Annual,Renewed,R004
POL0017864,C005847,P003,A0090,2023-07-27,2025-07-26,33384.18,816168.28,Active,Monthly,Renewed,R003
POL0017865,C002547,P003,A0003,2025-06-04,2027-06-04,33678.54,308610.34,Active,Annual,Not Renewed,R004
POL0017866,C010118,P003,A0134,2022-09-15,2023-03-14,36230.19,1074566.87,Active,Quarterly,Not Renewed,R003
POL0017867,C007329,P001,A0079,2024-04-09,2025-04-09,15678.02,310345.62,Expired,Annual,Not Renewed,R001
POL0017868,C002445,P004,A0149,2024-01-01,2024-12-31,6986.15,190022.41,Active,Annual,Not Renewed,R005
POL0017869,C011691,P001,A0050,2025-03-24,2026-03-24,25114.9,310643.47,Active,Monthly,Not Renewed,R002
POL0017870,C004567,P001,A0011,2025-05-10,2026-05-10,26236.73,672186.09,Active,Annual,Renewed,R003
POL0017871,C014325,P001,A0095,2025-06-07,2026-06-07,27750.08,444219.45,Expired,Annual,Not Renewed,R004
POL0017872,C001251,P001,A0127,2024-06-17,2025-06-17,26944.23,487990,Expired,Quarterly,Not Renewed,R006
POL0017873,C005354,P002,A0109,2025-02-19,2026-02-19,19133.79,469248.72,Active,Annual,Not Renewed,R001
POL0017874,C012663,P002,A0101,2022-07-04,2023-07-04,24268.8,743802.88,Expired,Annual,Renewed,R005
POL0017875,C012066,P003,A0041,2022-04-16,2024-04-15,28121.97,512872.04,Active,Monthly,Renewed,R004
POL0017876,C003861,P005,A0047,2024-06-11,2026-06-11,49323.5,916254.08,Expired,Annual,Not Renewed,R004
POL0017877,C004027,P005,A0079,2023-05-05,2024-05-04,59183.27,1172679.72,Active,Annual,Renewed,R006
POL0017878,C000196,P002,A0100,2025-10-23,2026-10-23,18791.26,508491.72,Expired,Quarterly,Renewed,R003
POL0017879,C004438,P001,A0133,2025-03-27,2027-03-27,18226.12,571911.2,Cancelled,Monthly,Renewed,R002
POL0017880,C010229,P001,A0058,2025-01-17,2026-01-17,13457.82,453451.9,Expired,Monthly,Renewed,R005
POL0017881,C013752,P001,A0146,2024-10-24,2025-10-24,20634.24,692638,Active,Quarterly,Renewed,R002
POL0017882,C012469,P001,A0104,2021-06-11,2023-06-11,23152.24,680710.56,Active,Annual,Renewed,R006
POL0017883,C009467,P004,A0115,2024-05-30,2025-05-30,10153.78,259965.66,Expired,Monthly,Renewed,R001
POL0017884,C011271,P001,A0099,2024-08-15,2026-08-15,20110.79,346883.94,Cancelled,Monthly,Not Renewed,R006
POL0017885,C002130,P002,A0079,2023-02-23,2024-02-23,23257.68,761073.59,Active,Annual,Not Renewed,R005
POL0017886,C013023,P005,A0100,2022-05-31,2024-05-30,54167.48,630939.45,Active,Quarterly,Renewed,R004
POL0017887,C002889,P002,A0127,2024-09-23,2026-09-23,36481.48,473705.98,Active,Annual,Renewed,R005
POL0017888,C011703,P002,A0095,2026-01-19,2026-07-18,28826.16,359810.09,Active,Annual,Not Renewed,R003
POL0017889,C010549,P001,A0018,2021-04-12,2021-10-09,27709.28,857049.33,Cancelled,Annual,Renewed,R005
POL0017890,C003068,P001,A0014,2022-02-28,2023-02-28,24786.74,769479.83,Expired,Annual,Renewed,R006
POL0017891,C000992,P005,A0006,2021-04-19,2022-04-19,61694.91,747275.85,Active,Annual,Renewed,R002
POL0017892,C001531,P002,A0125,2024-04-04,2025-04-04,33964.95,1155978.25,Expired,Annual,Renewed,R003
POL0017893,C005575,P001,A0080,2023-08-15,2024-08-14,22119.4,366123.27,Active,Quarterly,Renewed,R006
POL0017894,C012780,P002,A0088,2024-08-01,2025-08-01,22560.35,530940.66,Active,Annual,Not Renewed,R002
POL0017895,C012136,P006,A0092,2023-11-28,2024-05-26,57366.4,1486874.55,Active,Quarterly,Renewed,R004
POL0017896,C012607,P001,A0029,2023-08-27,2024-08-26,22841.06,182895.09,Active,Monthly,Renewed,R003
POL0017897,C005330,P001,A0102,2024-02-21,2025-02-20,12052.59,218909.51,Expired,Annual,Renewed,R006
POL0017898,C011552,P001,A0021,2022-03-11,2023-03-11,17472.6,441050.11,Active,Monthly,Renewed,R001
POL0017899,C001998,P003,A0051,2023-12-16,2024-12-15,48946.85,1460523.57,Expired,Monthly,Renewed,R005
POL0017900,C013978,P001,A0088,2025-06-15,2025-12-12,14562.47,252106.94,Cancelled,Annual,Not Renewed,R001
POL0017901,C000564,P006,A0017,2024-07-20,2025-07-20,79526.86,2001554.24,Active,Monthly,Renewed,R003
POL0017902,C013869,P006,A0127,2024-03-08,2025-03-08,76779.95,1731259.21,Cancelled,Annual,Renewed,R003
POL0017903,C010865,P005,A0118,2025-06-21,2026-06-21,57607.42,1064275.41,Active,Annual,Not Renewed,R003
POL0017904,C008962,P003,A0140,2023-04-11,2023-10-08,21591.03,316174.96,Expired,Annual,Renewed,R005
POL0017905,C000162,P001,A0115,2024-02-12,2025-02-11,20766.82,569887.76,Expired,Annual,Renewed,R006
POL0017906,C012394,P001,A0148,2023-06-23,2023-12-20,23124.6,641871.31,Active,Quarterly,Renewed,R004
POL0017907,C001619,P003,A0136,2024-05-12,2026-05-12,43839.9,651484.07,Active,Annual,Renewed,R002
POL0017908,C005482,P002,A0055,2024-07-06,2026-07-06,26698.29,248518.66,Cancelled,Annual,Not Renewed,R002
POL0017909,C012322,P002,A0009,2024-08-16,2026-08-16,31830.53,1077981.93,Expired,Annual,Renewed,R003
POL0017910,C005492,P005,A0100,2022-04-04,2023-04-04,61756.57,857346.48,Active,Annual,Not Renewed,R006
POL0017911,C006758,P002,A0019,2025-05-29,2026-05-29,35320.29,925693.19,Active,Quarterly,Renewed,R003
POL0017912,C005990,P001,A0108,2023-05-05,2023-11-01,27397.47,471106.26,Expired,Annual,Renewed,R006
POL0017913,C001632,P001,A0026,2025-08-25,2026-08-25,20962.94,355143.86,Cancelled,Monthly,Renewed,R002
POL0017914,C001304,P002,A0095,2024-12-04,2025-06-02,30710.57,929955.81,Expired,Annual,Renewed,R002
POL0017915,C006425,P001,A0121,2026-03-05,2027-03-05,20876.97,652896.97,Active,Annual,Renewed,R001
POL0017916,C006513,P005,A0034,2025-08-08,2026-08-08,53807.61,1334305.37,Expired,Quarterly,Renewed,R001
POL0017917,C000733,P001,A0043,2024-12-27,2025-12-27,21627.74,252944.72,Active,Annual,Renewed,R006
POL0017918,C003105,P001,A0076,2021-09-20,2022-09-20,17545.29,140997.1,Active,Monthly,Renewed,R005
POL0017919,C014806,P005,A0138,2023-11-16,2024-11-15,31838.54,589581.09,Expired,Monthly,Not Renewed,R005
POL0017920,C002075,P002,A0009,2024-08-14,2025-08-14,26859.65,707156.77,Expired,Monthly,Not Renewed,R002
POL0017921,C007538,P001,A0059,2023-01-01,2024-12-31,13934.09,347411.37,Active,Monthly,Renewed,R002
POL0017922,C006939,P001,A0081,2024-06-27,2024-12-24,27341.07,922829.02,Active,Annual,Renewed,R001
POL0017923,C009954,P003,A0076,2024-03-12,2025-03-12,32804.04,872879.39,Expired,Quarterly,Renewed,R001
POL0017924,C007645,P001,A0064,2021-12-18,2023-12-18,15079.99,451819.14,Active,Quarterly,Not Renewed,R003
POL0017925,C002164,P002,A0071,2023-03-14,2024-03-13,35613.09,1072991.78,Expired,Annual,Renewed,R004
POL0017926,C009460,P001,A0052,2022-04-17,2023-04-17,16489.08,186108.23,Active,Quarterly,Not Renewed,R003
POL0017927,C007739,P004,A0088,2023-09-08,2024-09-07,10021.68,150505.87,Active,Monthly,Renewed,R004
POL0017928,C000297,P003,A0143,2023-07-03,2024-07-02,37444.79,1272307.79,Active,Quarterly,Renewed,R001
POL0017929,C004050,P001,A0034,2021-09-13,2022-09-13,22702.82,254546.25,Active,Quarterly,Renewed,R002
POL0017930,C014346,P001,A0132,2023-04-10,2024-04-09,22137.59,180512.35,Expired,Annual,Renewed,R005
POL0017931,C002999,P002,A0033,2023-08-09,2024-08-08,18533.71,382714.76,Expired,Annual,Renewed,R001
POL0017932,C001216,P002,A0040,2022-12-24,2023-12-24,26500.76,259867.99,Expired,Monthly,Renewed,R003
POL0017933,C005681,P001,A0052,2023-07-08,2024-07-07,16402.01,510450.95,Expired,Annual,Renewed,R006
POL0017934,C013221,P001,A0001,2026-01-20,2027-01-20,18344.26,166413.67,Active,Annual,Renewed,R005
POL0017935,C004726,P002,A0032,2025-08-14,2026-08-14,25691.91,703471.67,Active,Annual,Renewed,R006
POL0017936,C011461,P001,A0141,2023-11-24,2024-11-23,15752.87,428377.64,Expired,Annual,Not Renewed,R003
POL0017937,C004432,P002,A0068,2023-10-22,2024-10-21,30245.35,840186.08,Active,Annual,Renewed,R003
POL0017938,C013684,P001,A0100,2023-06-23,2024-06-22,17302.31,165717.49,Active,Annual,Renewed,R003
POL0017939,C000442,P003,A0040,2021-03-30,2022-03-30,37458.84,531566.7,Active,Monthly,Renewed,R003
POL0017940,C000861,P002,A0009,2023-09-27,2024-09-26,34008.26,1058571.21,Active,Annual,Renewed,R006
POL0017941,C012909,P002,A0097,2022-10-09,2023-04-07,20554.77,309436.03,Active,Quarterly,Renewed,R002
POL0017942,C001021,P005,A0032,2021-07-27,2022-07-27,35250.4,771267.63,Active,Monthly,Renewed,R003
POL0017943,C007970,P001,A0144,2022-09-19,2023-09-19,20649.81,649216.71,Expired,Annual,Not Renewed,R005
POL0017944,C004955,P001,A0035,2026-01-01,2027-01-01,23534.31,570018.29,Expired,Quarterly,Renewed,R001
POL0017945,C003314,P001,A0142,2022-03-23,2023-03-23,23466.05,667203.5,Expired,Annual,Renewed,R001
POL0017946,C013288,P003,A0128,2024-03-14,2025-03-14,37809.54,894854,Expired,Monthly,Renewed,R006
POL0017947,C010430,P006,A0046,2023-10-05,2024-10-04,42361.48,614087.27,Expired,Quarterly,Renewed,R006
POL0017948,C006113,P003,A0085,2023-05-04,2024-05-03,45977.16,691622.93,Active,Quarterly,Renewed,R001
POL0017949,C001476,P006,A0061,2024-01-20,2025-01-19,80616.62,2554461.54,Active,Annual,Renewed,R001
POL0017950,C014452,P001,A0053,2021-10-20,2022-10-20,24149.3,570531.22,Expired,Quarterly,Renewed,R003
POL0017951,C009491,P002,A0144,2024-01-04,2025-01-03,25612.63,267489.3,Active,Annual,Renewed,R005
POL0017952,C003120,P001,A0010,2022-05-30,2023-05-30,20095.87,245635.61,Expired,Annual,Renewed,R005
POL0017953,C000241,P004,A0076,2025-10-08,2026-10-08,4979.66,53313.59,Expired,Annual,Not Renewed,R004
POL0017954,C002738,P003,A0113,2024-10-29,2025-04-27,47611.86,950641.93,Active,Annual,Renewed,R006
POL0017955,C007474,P005,A0092,2023-02-25,2024-02-25,57909.22,2024716.95,Active,Annual,Renewed,R005
POL0017956,C001942,P002,A0071,2023-04-09,2023-10-06,34235.22,1076917.76,Expired,Annual,Renewed,R001
POL0017957,C014999,P001,A0091,2023-06-06,2024-06-05,20742.46,608321.48,Expired,Annual,Renewed,R001
POL0017958,C012248,P002,A0108,2023-02-16,2024-02-16,25735.19,848338.53,Expired,Annual,Renewed,R005
POL0017959,C004028,P005,A0109,2025-12-05,2026-12-05,47397.31,1318525.43,Active,Annual,Not Renewed,R006
POL0017960,C011837,P006,A0042,2025-01-15,2026-01-15,40395.87,1238159.58,Active,Annual,Renewed,R004
POL0017961,C012004,P001,A0123,2026-01-16,2026-07-15,17591.2,599370.87,Expired,Monthly,Renewed,R005
POL0017962,C001024,P001,A0060,2022-05-28,2023-05-28,14816.08,393526.64,Cancelled,Annual,Renewed,R002
POL0017963,C004163,P001,A0029,2023-01-31,2025-01-30,24810.45,354548.66,Active,Annual,Not Renewed,R004
POL0017964,C007173,P005,A0084,2025-08-05,2026-08-05,32917.17,957331.95,Active,Monthly,Not Renewed,R004
POL0017965,C002974,P005,A0025,2022-09-15,2023-09-15,61707.47,1280391.85,Expired,Annual,Renewed,R006
POL0017966,C007049,P006,A0051,2024-05-26,2025-05-26,72111.3,816659.35,Active,Quarterly,Renewed,R001
POL0017967,C013646,P001,A0025,2026-01-21,2027-01-21,12193.13,124511.41,Expired,Monthly,Renewed,R001
POL0017968,C008641,P001,A0088,2021-12-31,2022-12-31,20707.62,509244.28,Active,Monthly,Renewed,R004
POL0017969,C010721,P002,A0124,2024-12-17,2025-12-17,21140.26,539124.86,Active,Quarterly,Renewed,R005
POL0017970,C001419,P004,A0098,2023-06-24,2024-06-23,7439.5,118878.64,Active,Annual,Renewed,R003
POL0017971,C011583,P001,A0007,2022-04-01,2023-04-01,15369.53,171366.16,Active,Annual,Renewed,R005
POL0017972,C000375,P002,A0135,2024-10-21,2025-10-21,36622.78,1265528.71,Active,Annual,Renewed,R004
POL0017973,C004948,P006,A0138,2023-11-11,2024-11-10,57180.03,1371434.8,Active,Annual,Not Renewed,R004
POL0017974,C014095,P005,A0119,2023-03-22,2024-03-21,58983.84,1788390.8,Active,Quarterly,Renewed,R006
POL0017975,C013242,P002,A0086,2022-07-25,2023-07-25,22328.92,296396.87,Active,Annual,Renewed,R005
POL0017976,C004379,P002,A0125,2024-06-01,2025-06-01,22716.79,401932.98,Expired,Annual,Renewed,R001
POL0017977,C010707,P001,A0140,2023-12-31,2024-12-30,19429.64,226302.91,Expired,Annual,Renewed,R001
POL0017978,C010915,P004,A0123,2022-02-04,2022-08-03,9573.73,227036.65,Active,Monthly,Renewed,R005
POL0017979,C007956,P002,A0052,2022-02-20,2023-02-20,36712.7,575088.96,Active,Annual,Renewed,R006
POL0017980,C014728,P002,A0055,2025-06-20,2026-06-20,30662.02,845452.2,Active,Monthly,Renewed,R002
POL0017981,C005294,P002,A0135,2021-06-27,2022-06-27,30528.26,336318.1,Expired,Quarterly,Renewed,R003
POL0017982,C011176,P003,A0001,2021-09-04,2022-09-04,22799.42,316746.87,Active,Annual,Renewed,R004
POL0017983,C006897,P001,A0117,2021-06-12,2022-06-12,14163.8,411933.69,Active,Monthly,Renewed,R005
POL0017984,C004842,P004,A0082,2024-10-28,2025-10-28,4700.85,52326.77,Active,Monthly,Renewed,R006
POL0017985,C004070,P001,A0017,2022-04-03,2024-04-02,20134.41,488222.96,Active,Annual,Renewed,R002
POL0017986,C001416,P005,A0100,2021-12-18,2022-12-18,44297.15,1073593.6,Active,Annual,Renewed,R001
POL0017987,C006239,P001,A0108,2024-03-20,2025-03-20,19259.42,521985.53,Expired,Monthly,Not Renewed,R002
POL0017988,C009340,P001,A0020,2024-01-13,2025-01-12,17244.01,421339.77,Active,Monthly,Renewed,R006
POL0017989,C000077,P002,A0113,2024-11-09,2025-11-09,23097.96,542159.04,Active,Annual,Renewed,R002
POL0017990,C003640,P001,A0006,2022-09-04,2023-09-04,27666.54,860736.19,Cancelled,Annual,Renewed,R003
POL0017991,C007830,P003,A0015,2025-08-22,2026-02-18,23439.91,665191.97,Expired,Annual,Renewed,R001
POL0017992,C010584,P001,A0027,2023-08-25,2024-08-24,23122.3,748058.44,Active,Annual,Renewed,R004
POL0017993,C001376,P002,A0135,2024-10-30,2025-10-30,36067.68,546075.04,Active,Annual,Not Renewed,R002
POL0017994,C011048,P003,A0115,2021-10-31,2023-10-31,38783.67,1039044.03,Active,Quarterly,Renewed,R005
POL0017995,C013831,P002,A0113,2025-12-24,2026-12-24,33190.31,1076985.06,Active,Annual,Not Renewed,R006
POL0017996,C011572,P001,A0144,2025-11-29,2026-11-29,14412.01,288431.25,Cancelled,Annual,Renewed,R005
POL0017997,C013198,P002,A0071,2022-04-21,2023-04-21,22690.9,347993.22,Expired,Monthly,Renewed,R005
POL0017998,C000053,P006,A0135,2024-02-14,2025-02-13,48690.4,1662833.76,Active,Annual,Renewed,R001
POL0017999,C010002,P001,A0051,2023-09-21,2024-09-20,23635.93,679928.31,Cancelled,Annual,Not Renewed,R006
POL0018000,C002319,P001,A0043,2021-01-22,2022-01-22,24661.62,389775.18,Active,Monthly,Not Renewed,R003
POL0018001,C008987,P003,A0096,2021-05-31,2022-05-31,49452.83,1686968.2,Active,Monthly,Not Renewed,R003
POL0018002,C011699,P005,A0085,2022-07-16,2023-07-16,46797.05,962910.95,Cancelled,Annual,Not Renewed,R005
POL0018003,C003009,P001,A0104,2023-10-20,2024-10-19,21652.67,562959.57,Active,Annual,Renewed,R005
POL0018004,C008445,P002,A0018,2023-05-22,2024-05-21,31328.46,605761.36,Active,Monthly,Renewed,R006
POL0018005,C000975,P005,A0147,2024-02-06,2024-08-04,59492.57,1560812.42,Active,Monthly,Renewed,R001
POL0018006,C005691,P006,A0034,2025-01-05,2027-01-05,76113.88,1612648.46,Expired,Monthly,Renewed,R003
POL0018007,C010810,P005,A0060,2021-04-20,2022-04-20,42713.69,835363.67,Active,Monthly,Renewed,R002
POL0018008,C002454,P002,A0016,2022-01-17,2023-01-17,33898.68,318641.76,Active,Annual,Not Renewed,R003
POL0018009,C004298,P001,A0002,2026-01-10,2026-07-09,17587.61,255802.17,Active,Quarterly,Not Renewed,R004
POL0018010,C014362,P002,A0050,2025-11-15,2027-11-15,22204.05,408194.25,Expired,Annual,Renewed,R003
POL0018011,C011736,P002,A0016,2024-10-29,2026-10-29,30986.12,344288.31,Active,Quarterly,Renewed,R002
POL0018012,C009661,P002,A0111,2024-07-13,2025-07-13,31637.38,922345.97,Expired,Quarterly,Renewed,R004
POL0018013,C013903,P001,A0141,2022-02-11,2024-02-11,22076.79,528790.4,Expired,Annual,Not Renewed,R006
POL0018014,C010157,P003,A0006,2023-04-11,2025-04-10,41436.46,815518.34,Active,Monthly,Renewed,R006
POL0018015,C006973,P002,A0123,2022-03-15,2023-03-15,32567.88,947349,Expired,Monthly,Renewed,R006
POL0018016,C011855,P006,A0080,2023-09-15,2024-09-14,64002.17,1584896.72,Cancelled,Monthly,Not Renewed,R003
POL0018017,C009422,P005,A0129,2024-04-24,2025-04-24,29591.41,736845.15,Active,Annual,Not Renewed,R002
POL0018018,C007370,P001,A0001,2025-11-12,2026-11-12,22806.12,388067.06,Active,Annual,Renewed,R004
POL0018019,C005345,P004,A0017,2022-09-28,2023-09-28,9491.33,279910.44,Active,Annual,Renewed,R001
POL0018020,C003117,P002,A0059,2021-11-30,2022-11-30,26297.26,385599.47,Active,Monthly,Renewed,R003
POL0018021,C014202,P001,A0041,2022-06-09,2024-06-08,13796.19,132476.46,Expired,Monthly,Not Renewed,R005
POL0018022,C012698,P001,A0108,2024-05-26,2025-05-26,12999.84,208224.63,Active,Annual,Not Renewed,R001
POL0018023,C011473,P002,A0004,2026-02-24,2027-02-24,16990.78,383911.08,Expired,Annual,Not Renewed,R002
POL0018024,C010000,P003,A0141,2022-06-09,2023-06-09,32438.56,325905.58,Expired,Quarterly,Not Renewed,R006
POL0018025,C010705,P002,A0107,2022-01-21,2023-01-21,22137.28,752947.03,Active,Annual,Renewed,R002
POL0018026,C008715,P006,A0058,2024-06-04,2024-12-01,71863.98,2420991.82,Active,Monthly,Renewed,R002
POL0018027,C006393,P002,A0001,2024-10-15,2025-10-15,32597.15,398016.54,Cancelled,Annual,Not Renewed,R003
POL0018028,C013662,P005,A0132,2026-03-15,2026-09-11,61109.03,1740597.7,Expired,Monthly,Renewed,R005
POL0018029,C006284,P001,A0065,2022-03-12,2023-03-12,26302.92,303648.85,Active,Quarterly,Renewed,R003
POL0018030,C013496,P002,A0111,2023-08-08,2024-08-07,18167.02,604862.18,Active,Annual,Not Renewed,R002
POL0018031,C000974,P006,A0123,2023-09-28,2024-03-26,71522.01,1766386.87,Active,Annual,Renewed,R005
POL0018032,C012112,P002,A0001,2024-10-03,2025-10-03,29189.99,334295.31,Expired,Annual,Renewed,R005
POL0018033,C013367,P006,A0134,2024-03-06,2025-03-06,58064.2,935445.13,Active,Monthly,Not Renewed,R001
POL0018034,C013776,P001,A0087,2022-02-16,2023-02-16,15597.71,478980.92,Expired,Monthly,Renewed,R002
POL0018035,C002955,P001,A0023,2022-03-24,2023-03-24,25288.73,691656.31,Active,Monthly,Not Renewed,R003
POL0018036,C002274,P001,A0009,2024-04-02,2025-04-02,24364.47,792012.8,Active,Annual,Not Renewed,R005
POL0018037,C007043,P006,A0139,2024-07-06,2025-07-06,36704.74,688439.02,Active,Monthly,Renewed,R006
POL0018038,C004197,P002,A0044,2023-08-23,2024-08-22,21418.7,346667.82,Active,Monthly,Not Renewed,R003
POL0018039,C005552,P001,A0024,2021-10-19,2022-04-17,22819.85,301117.75,Active,Monthly,Not Renewed,R003
POL0018040,C004512,P001,A0080,2023-12-29,2024-12-28,26080.7,292850.97,Active,Annual,Renewed,R003
POL0018041,C009559,P001,A0097,2021-01-26,2022-01-26,13430.03,197713.15,Active,Annual,Renewed,R002
POL0018042,C002172,P004,A0085,2025-12-11,2026-12-11,6570.06,194853.72,Cancelled,Annual,Not Renewed,R002
POL0018043,C011665,P004,A0075,2025-06-13,2026-06-13,7380.37,214851.49,Active,Annual,Renewed,R005
POL0018044,C002160,P002,A0124,2025-11-10,2026-05-09,35487.83,297984.74,Active,Monthly,Renewed,R005
POL0018045,C014634,P006,A0095,2025-05-22,2026-05-22,37037.05,648845.34,Active,Monthly,Renewed,R006
POL0018046,C014326,P001,A0097,2022-10-21,2023-04-19,19135.39,494261.69,Active,Annual,Renewed,R003
POL0018047,C008460,P004,A0074,2024-02-11,2025-02-10,8638.69,147367.27,Cancelled,Monthly,Renewed,R005
POL0018048,C006647,P004,A0118,2021-05-08,2023-05-08,8002.22,73367.9,Active,Monthly,Renewed,R006
POL0018049,C006947,P002,A0056,2024-06-15,2025-06-15,18904.54,386963.91,Active,Monthly,Renewed,R005
POL0018050,C007027,P004,A0019,2024-01-13,2025-01-12,9854.11,237672.48,Active,Annual,Renewed,R002
POL0018051,C002590,P001,A0034,2024-09-16,2025-09-16,22188.1,577591.39,Active,Annual,Not Renewed,R004
POL0018052,C014048,P002,A0107,2024-10-22,2025-10-22,28382.72,970434.76,Active,Annual,Renewed,R002
POL0018053,C007298,P001,A0086,2025-05-31,2026-05-31,27617.21,498256.35,Active,Annual,Not Renewed,R002
POL0018054,C007010,P002,A0039,2025-08-27,2026-02-23,28401.55,856247.84,Cancelled,Annual,Renewed,R002
POL0018055,C007636,P003,A0088,2025-02-24,2026-02-24,22246.76,655518.84,Active,Annual,Not Renewed,R003
POL0018056,C014217,P001,A0035,2021-07-20,2022-07-20,17945.79,509490.46,Active,Monthly,Not Renewed,R004
POL0018057,C000937,P001,A0059,2023-06-05,2025-06-04,24443.04,553234.44,Active,Annual,Not Renewed,R001
POL0018058,C005411,P002,A0051,2024-08-18,2025-08-18,23064.51,756012.47,Expired,Quarterly,Renewed,R001
POL0018059,C006998,P001,A0064,2023-08-10,2024-08-09,12937.91,129215.96,Expired,Annual,Not Renewed,R003
POL0018060,C011678,P002,A0135,2021-09-03,2022-09-03,17598.4,244072.01,Expired,Annual,Renewed,R002
POL0018061,C004508,P005,A0054,2025-03-14,2026-03-14,43222.5,590298.95,Active,Monthly,Renewed,R002
POL0018062,C005887,P003,A0017,2022-04-22,2022-10-19,23184.6,194698.32,Active,Monthly,Not Renewed,R003
POL0018063,C003629,P001,A0115,2023-10-31,2024-10-30,19202.06,667025.7,Expired,Annual,Renewed,R004
POL0018064,C005226,P001,A0050,2025-09-27,2027-09-27,21622.49,191991.2,Expired,Annual,Renewed,R003
POL0018065,C003377,P001,A0062,2022-07-30,2024-07-29,12351.63,146920.77,Expired,Quarterly,Not Renewed,R003
POL0018066,C008924,P006,A0082,2023-04-30,2024-04-29,52132.1,1156459.44,Active,Annual,Renewed,R002
